title,question,answer,type
Rudolf Christoph Eucken,What were the three principles developed by Ernst Troeltsch for critical historiography?,"Criticism, analogy, and correlation",domain
Rudolf Christoph Eucken,What was Ernst Troeltsch's political affiliation?,"Classical liberal, member of the German Democratic Party (DDP)",domain
Rudolf Christoph Eucken,What was Schopenhauer's view on the nature of animal welfare?,Schopenhauer was concerned about animal welfare and believed that animals should be treated with compassion and respect,domain
Rudolf Christoph Eucken,What was the title of Heidegger's 1947 work?,On Humanism,domain
Rudolf Christoph Eucken,What was the quote used at the end of the BBC documentary series 'The Nazis: A Warning from History'?,"'That which has happened is a warning. To forget it is guilt. It must be continually remembered. It was possible for this to happen, and it remains possible for it to happen again at any minute. Only in knowledge can it be prevented.'",domain
Rudolf Christoph Eucken,What was the title of Heidegger's 1951 essay?,Building Dwelling Thinking,domain
Rudolf Christoph Eucken,What was the name of the book that Schopenhauer published in 1851?,Parerga and Paralipomena,domain
Rudolf Christoph Eucken,What are the names of the two early books published by Hermann Lotze?,Metaphysik and Logik,entity
Rudolf Christoph Eucken,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,entity
Rudolf Christoph Eucken,When was Arthur Schopenhauer born?,22 February 1788,domain
Rudolf Christoph Eucken,What was the name of the essay that Schopenhauer sent to the Royal Norwegian Society of Sciences in 1838?,On the Freedom of the Will,domain
Rudolf Christoph Eucken,What was the title of Schopenhauer's main work?,The World as Will and Representation,domain
Rudolf Christoph Eucken,Who was Schopenhauer's professor at the University of Göttingen?,Gottlob Ernst Schulze,domain
Rudolf Christoph Eucken,Where did Schopenhauer study at the University of Göttingen?,Medicine,domain
Rudolf Christoph Eucken,What was the name of Schopenhauer's only sibling?,Adele Schopenhauer,domain
Rudolf Christoph Eucken,Where did Ernst Troeltsch attend university?,University of Erlangen and University of Göttingen,domain
Rudolf Christoph Eucken,What was the name of Schopenhauer's mother?,Johanna Schopenhauer,domain
Rudolf Christoph Eucken,When and where was Hermann Lotze born?,"21 May 1817 in Bautzen, Saxony, Germany",entity
Rudolf Christoph Eucken,What was the main objective of Lotze's later works regarding human organism?,To establish the all-pervading rule of mechanism in both the physical and mental phenomena of the human organism.,entity
Rudolf Christoph Eucken,Which kingdom did Aurich become part of after Napoleon was defeated in 1814?,The Kingdom of Hanover,entity
Rudolf Christoph Eucken,What was the name of the German philosopher who criticized Heidegger's behavior towards Husserl?,Hannah Arendt,domain
Rudolf Christoph Eucken,What was the name of Schopenhauer's father?,Heinrich Floris Schopenhauer,domain
Rudolf Christoph Eucken,What position did Trendelenburg hold before becoming a professor in Berlin?,Tutor to the son of an intimate friend of Karl vom Stein zum Altenstein,entity
Rudolf Christoph Eucken,Where was Arthur Schopenhauer born?,"Gdańsk, Polish–Lithuanian Commonwealth",domain
Rudolf Christoph Eucken,What was the nationality of Gustav Teichmüller?,German,entity
Rudolf Christoph Eucken,Where did Gustav Teichmüller receive his education in philosophy?,Berlin,entity
Rudolf Christoph Eucken,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,entity
Rudolf Christoph Eucken,Which university did Hermann Lotze succeed Johann Friedrich Herbart in the chair of philosophy?,University of Göttingen,entity
Rudolf Christoph Eucken,What was the religious background of Ernst Troeltsch's family?,Lutheran,domain
Rudolf Christoph Eucken,What degrees did Hermann Lotze obtain and in what fields?,He obtained a degree in medicine and a degree in philosophy.,entity
Rudolf Christoph Eucken,What was the name of Heidegger's mentor and former friend?,Edmund Husserl,domain
Rudolf Christoph Eucken,What was the name of Heidegger's wife?,Elfride Petri,domain
Rudolf Christoph Eucken,What was Schopenhauer's view on the nature of art?,Art is a means of expressing the will and providing a temporary escape from the suffering of life,domain
Rudolf Christoph Eucken,What was Schopenhauer's view on the nature of the will?,The will is a blind and irrational force that drives all things,domain
Rudolf Christoph Eucken,What was the title of Karl Jaspers' 1913 work that influenced many later diagnostic criteria?,General Psychopathology,domain
Rudolf Christoph Eucken,What was the central tenet of Karl Jaspers' approach to diagnosing symptoms of mental illness?,To diagnose symptoms by their form rather than by their content,domain
Rudolf Christoph Eucken,What was the subject of Trendelenburg's doctoral dissertation?,Plato's Doctrine of Ideas and Numbers as Illustrated by Aristotle,entity
Rudolf Christoph Eucken,What are the two main interpretations of the city name 'Aurich'?,"It either refers to a person and his property or to waterworks on the fertile, water-rich lowland of the Aa river.",entity
Rudolf Christoph Eucken,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,entity
Rudolf Christoph Eucken,When was Ernst Troeltsch born?,17 February 1865,domain
Rudolf Christoph Eucken,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,entity
Rudolf Christoph Eucken,Which philosopher's notion of perspectivism influenced Friedrich Nietzsche's philosophy?,Gustav Teichmüller,entity
Rudolf Christoph Eucken,When did Gustav Teichmüller pass away?,"May 22, 1888",entity
Rudolf Christoph Eucken,"What was the concept that Karl Jaspers introduced in his study of patients, which has become a mainstay of psychiatric and psychotherapeutic practice?",The biographical method,domain
Rudolf Christoph Eucken,What philosophical movement is Karl Jaspers often associated with?,Existentialism,domain
Rudolf Christoph Eucken,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",entity
Rudolf Christoph Eucken,What was the theme that permeated Karl Jaspers' work?,Individual freedom,domain
Rudolf Christoph Eucken,What was the title of Karl Jaspers' three-volume work that gave his view of the history of philosophy?,Philosophy,domain
Rudolf Christoph Eucken,"What was the concept that Karl Jaspers introduced in his work, which refers to that which exists beyond the world of time and space?",Transcendence,domain
Rudolf Christoph Eucken,What was the title of Karl Jaspers' work that examined the culpability of Germany as a whole in the atrocities of Hitler's Third Reich?,The Question of German Guilt,domain
Rudolf Christoph Eucken,What was the subject of Karl Jaspers' thesis in 1902?,Criminology,domain
Rudolf Christoph Eucken,What is the capital of the district of Aurich?,Aurich,entity
Ryan Reynolds,When was Ryan Reynolds born?,"October 23, 1976",general
Ryan Reynolds,In which city was Ryan Reynolds born?,"Vancouver, British Columbia",general
Ryan Reynolds,Which high school did Ryan Reynolds attend?,Kitsilano Secondary School,general
Ryan Reynolds,What animated film series did Ryan Reynolds provide voice acting for between 2013 and 2020?,The Croods,general
Ryan Reynolds,Which 2016 film marked Ryan Reynolds's biggest commercial success?,Deadpool,general
Siegfried Lenz,At what age did Heinrich Böll die?,67,domain
Siegfried Lenz,When did Heinrich Böll publicly leave the Catholic Church?,1976,domain
Siegfried Lenz,What was the title of Heinrich Böll's book that described his experiences in Ireland?,Irish Journal,domain
Siegfried Lenz,What was the title of Heinrich Böll's article that accused the tabloid Bild of falsified journalism?,Soviel Liebe auf einmal (So much love at once),domain
Siegfried Lenz,What prize did Heinrich Böll receive in 1972?,Nobel Prize for Literature,domain
Siegfried Lenz,After how many months of service can an officer candidate be promoted to Fähnrich zur See in the Deutsche Marine?,21 months,entity
Siegfried Lenz,What was the title of Heinrich Böll's first novel?,Der Zug war pünktlich (The Train Was on Time),domain
Siegfried Lenz,What was Heinrich Böll apprenticed to before studying at the University of Cologne?,A bookseller,domain
Siegfried Lenz,When was Heinrich Böll born?,21 December 1917,domain
Siegfried Lenz,Where was Heinrich Böll born?,"Cologne, Germany",domain
Siegfried Lenz,What was the occupation of Heinrich Böll's family?,Cabinet shop owners,domain
Siegfried Lenz,What prize did Heinrich Böll receive in 1967?,Georg Büchner Prize,domain
Siegfried Lenz,When was Günter Grass born?,16 October 1927,domain
Siegfried Lenz,What was Günter Grass's family background?,"His father was a Lutheran Protestant of German origin, and his mother was a Roman Catholic of Kashubian-Polish origin",domain
Siegfried Lenz,What was Günter Grass's religious upbringing?,He was raised a Catholic and served as an altar boy when he was a child,domain
Siegfried Lenz,What was Günter Grass's education?,He attended the Danzig gymnasium Conradinum and later studied sculpture and graphics at the Kunstakademie Düsseldorf,domain
Siegfried Lenz,What was Günter Grass's training before becoming a writer?,He was trained as a stonemason and sculptor,domain
Siegfried Lenz,What was Günter Grass's most famous work?,The Tin Drum (1959),domain
Siegfried Lenz,What was the significance of The Tin Drum?,It was a key text in European magic realism and established Grass as one of the leading authors of Germany,domain
Siegfried Lenz,What awards did Günter Grass receive?,"He received the Nobel Prize in Literature in 1999, the Georg Büchner Prize in 1965, and the Hermann Kesten Prize in 1995",domain
Siegfried Lenz,What was the significance of Günter Grass's Nobel Prize?,It was the highest literary honor and recognized his contributions to literature,domain
Siegfried Lenz,What was Günter Grass's political affiliation?,He was a supporter of the Social Democratic Party of Germany (SPD),domain
Siegfried Lenz,What was Günter Grass's stance on the reunification of Germany?,"He argued for the continued separation of the two German states, fearing a unified Germany would resume its role as a belligerent nation-state",domain
Siegfried Lenz,What was Günter Grass's personal life like?,He was married four times and had several children and grandchildren,domain
Siegfried Lenz,What was the title of Hans Magnus Enzensberger's first literary publication?,Verteidigung der Wölfe (Defense of the Wolves),domain
Siegfried Lenz,What was Günter Grass's cause of death?,He died of a lung infection on 13 April 2015,domain
Siegfried Lenz,Where was Günter Grass born?,"The Free City of Danzig (now Gdańsk, Poland)",domain
Siegfried Lenz,What was Günter Grass's literary style?,It combined elements of magic realism with a penchant for questioning and social critique,domain
Siegfried Lenz,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",entity
Siegfried Lenz,What was the title of Martin Walser's thesis when he achieved his doctorate in literature in 1951?,A thesis on Franz Kafka,domain
Siegfried Lenz,What was the name of the magazine that Hans Magnus Enzensberger edited from 1965?,Kursbuch,domain
Siegfried Lenz,What was the name of Martin Walser's wife?,Katharina 'Käthe' Neuner-Jehle,domain
Siegfried Lenz,Where was Martin Walser born?,"Wasserburg, on Lake Constance",domain
Siegfried Lenz,What was Martin Walser's occupation before becoming a writer?,Journalist for Süddeutscher Rundfunk,domain
Siegfried Lenz,What was the title of Martin Walser's first novel?,Marriage in Philippsburg,domain
Siegfried Lenz,What was the name of the prize that Martin Walser received in 1981?,Georg Büchner Prize,domain
Siegfried Lenz,What was the title of the speech that Martin Walser gave when he received the Peace Prize of the German Book Trade in 1998?,Experiences while drafting a soap box speech,domain
Siegfried Lenz,What was the religious affiliation of Heinrich Böll's family?,Roman Catholic and pacifist,domain
Siegfried Lenz,How many daughters did Martin Walser have?,Four,domain
Siegfried Lenz,What was the title of Martin Walser's most famous and best-selling work?,Runaway Horse,domain
Siegfried Lenz,In what year was Martin Walser's novella Runaway Horse published?,1978,domain
Siegfried Lenz,What was the name of the party that Martin Walser became a member of in 1944?,Nazi Party,domain
Siegfried Lenz,When was Wolfgang Koeppen born?,23 June 1906,domain
Siegfried Lenz,At what age did Martin Walser become a member of the Nazi Party?,17,domain
Siegfried Lenz,"What was the name of the university where Martin Walser studied literature, history, and philosophy?",University of Regensburg and the University of Tübingen,domain
Siegfried Lenz,What was the name of the group that Martin Walser was a member of from 1953?,Group 47,domain
Siegfried Lenz,What was the purpose of Group 47?,Focused on literature for a new democratic Germany,domain
Siegfried Lenz,What was the title of Martin Walser's novel that caused a scandal in 2002?,Death of a Critic,domain
Siegfried Lenz,Who was the literary critic that Martin Walser portrayed in his novel Death of a Critic?,Marcel Reich-Ranicki,domain
Siegfried Lenz,When was Hans Magnus Enzensberger born?,11 November 1929,domain
Siegfried Lenz,Where was Hans Magnus Enzensberger born?,"Kaufbeuren, a small town in Bavaria",domain
Siegfried Lenz,What was the occupation of Hans Magnus Enzensberger's father?,Telecommunications technician,domain
Siegfried Lenz,What was the occupation of Hans Magnus Enzensberger's mother?,Kindergarten teacher,domain
Siegfried Lenz,Where did Hans Magnus Enzensberger study literature and philosophy?,"Universities of Erlangen, Freiburg, and Hamburg, and at the Sorbonne in Paris",domain
Siegfried Lenz,What was the title of Hans Magnus Enzensberger's thesis for his doctorate?,A thesis about Clemens Brentano's poetry,domain
Siegfried Lenz,What was the name of the literary group that Hans Magnus Enzensberger was a part of?,Group 47,domain
Siegfried Lenz,When was Martin Walser born?,24 March 1927,domain
Siegfried Lenz,What did Heinrich Böll study at the University of Cologne?,German studies and classics,domain
Siegfried Lenz,When was Heinrich Böll's first novel published?,1949,domain
Siegfried Lenz,How is a Fähnrich zur See formally addressed in the navy context?,Herr/Frau Fähnrich zur See,entity
Siegfried Lenz,What was the title of Hans Magnus Enzensberger's 1987 book?,Ach Europa! Wahrnehmungen aus sieben Ländern,domain
Siegfried Lenz,What award did Hans Magnus Enzensberger receive in 2009?,A special lifetime recognition award given by the trustees of the Griffin Trust for Excellence in Poetry,domain
Siegfried Lenz,What was the term coined by Hans Magnus Enzensberger in his 1974 work?,Consciousness industry,domain
Siegfried Lenz,What was the name of the machine that Hans Magnus Enzensberger invented?,Landsberger Poesieautomat,domain
Siegfried Lenz,What was the title of Hans Magnus Enzensberger's 2014 book?,Tumult,domain
Siegfried Lenz,What was the name of the literary journal that Hans Magnus Enzensberger co-founded?,TransAtlantik,domain
Siegfried Lenz,Where did Hans Magnus Enzensberger live from 1979 until his death?,Munich,domain
Siegfried Lenz,What was Hans Magnus Enzensberger's passion?,Mathematics,domain
Siegfried Lenz,During which world conflict was the Hansa utilized by Nazi Germany's Kriegsmarine?,World War II,entity
Siegfried Lenz,What was the name of Hans Magnus Enzensberger's brother?,Christian Enzensberger,domain
Siegfried Lenz,How many times was Hans Magnus Enzensberger married?,Three times,domain
Siegfried Lenz,What was the fate of the Hansa after being de-commissioned as a Hilfskreuzer in February 1944?,The ship became a Kadettenschulschiff (cadet training ship).,entity
Siegfried Lenz,When did the meetings of Group 47 end?,1967,entity
Siegfried Lenz,What prestigious award did Martin Walser receive in 1981?,The Georg Büchner Prize,entity
Siegfried Lenz,What was the name of the book series that Hans Magnus Enzensberger edited from 1985?,Die Andere Bibliothek,domain
Siegfried Lenz,What does 'Fähnrich zur See' designate in the German Navy?,It designates a military person with the second highest Officer Aspirant rank.,entity
Siegfried Lenz,What countries were involved in the Treaty of Warsaw (1970)?,The Federal Republic of Germany (West Germany) and the People's Republic of Poland.,entity
Siegfried Lenz,Why was the Treaty of Warsaw significant from the Polish perspective?,"It was considered a compensation for the former Polish territory east of the Curzon Line, annexed by the Soviet Union in 1939.",entity
Siegfried Lenz,What did the Treaty of Warsaw (1970) commit both sides to?,Nonviolence and acceptance of the existing border—the Oder-Neisse line.,entity
Siegfried Lenz,What significant event in Dieter Hildebrandt's life happened in 1944?,He was admitted to the Nazi Party on 20 April 1944.,entity
Siegfried Lenz,What significant role did the Hansa serve from September 1944 to May 1945?,"Participated in the Baltic Sea evacuations, transporting over 12,000 soldiers and civilians.",entity
Siegfried Lenz,What controversy did Martin Walser cause in his acceptance speech for the Peace Prize of the German Book Trade?,He criticised the 'monumentalization of shame' in remembrance of the Holocaust.,entity
Siegfried Lenz,Why was the Hansa not given a raider letter by the Royal Navy?,Because she did not enter active service as a commerce raider.,entity
Siegfried Lenz,"When did Dieter Hildebrandt die, and what was revealed just days before his death?","He died on 20 November 2013, and it was revealed just days before that he had cancer.",entity
Siegfried Lenz,How was the Treaty of Warsaw (1970) viewed by the conservative opposition in West Germany?,As a betrayal of national interests.,entity
Siegfried Lenz,What significant role did Group 47 play in post-World War II Germany?,It offered a platform for the renewal of German literature after World War II and the end of censorship in Nazi Germany.,entity
Siegfried Lenz,What was the original purpose of the German auxiliary cruiser Hansa before it was converted?,It was originally conceived as the cargo ship Glengarry.,entity
Siegfried Lenz,What is the NATO rank group equivalent for Fähnrich zur See?,OR-6,entity
Sylvester Stallone,What was Stallone's birthplace?,"Hell's Kitchen, New York City",general
Sylvester Stallone,What award did Stallone win for his role in Creed?,Golden Globe Award,general
Sylvester Stallone,What character did Stallone portray in First Blood?,John Rambo,general
Sylvester Stallone,What iconic role did Sylvester Stallone play in 1976?,Rocky Balboa,general
Sylvester Stallone,When was Sylvester Stallone born?,"July 6, 1946",general
Ted Bundy,How many of his victims did Ted Bundy decapitate?,at least 12,general
Ted Bundy,How many murders did Ted Bundy confess to committing?,30,general
Ted Bundy,When did Ted Bundy die?,"January 24, 1989",general
Ted Bundy,When was Ted Bundy born?,"November 24, 1946",general
Ted Bundy,What was Ted Bundy's full name?,Theodore Robert Bundy,general
Ted Kooser,What was Rita Dove's mother's achievement in high school?,She achieved honors in high school,domain
Ted Kooser,What was Rita Dove's father's profession?,Research chemist at Goodyear,domain
Ted Kooser,Where was Rita Dove born?,"Akron, Ohio",domain
Ted Kooser,When was Rita Dove born?,"August 28, 1952",domain
Ted Kooser,What significant contribution did Greg Kuzma make in the 1970s?,"He founded the Best Cellar Press and the literary magazine, Pebble.",entity
Ted Kooser,What position did Kay Ryan hold from 2008 to 2010?,United States Poet Laureate,domain
Ted Kooser,What is the name of the anthology that includes Kay Ryan's selected and new poems?,The Best of It: New and Selected Poems,domain
Ted Kooser,What university did Rita Dove graduate from with a B.A. in 1973?,Miami University,domain
Ted Kooser,What was the name of the university where Rita Dove received her MFA in 1977?,University of Iowa,domain
Ted Kooser,What magazine did Warren Woessner co-found in 1968?,Abraxas Magazine,entity
Ted Kooser,What was the name of the award Rita Dove received in 1987?,Pulitzer Prize for Poetry,domain
Ted Kooser,When was Philip Levine born?,"January 10, 1928",domain
Ted Kooser,What award did Kay Ryan win in 2011?,The Pulitzer Prize for Poetry,domain
Ted Kooser,What was the subject of Philip Levine's thesis for his mail-order master's degree?,John Keats' 'Ode to Indolence',domain
Ted Kooser,Can you name a bestseller by Edward Hirsch about reading poetry?,The document does not specify the title of the bestseller.,entity
Ted Kooser,What types of works does Copper Canyon Press specialize in publishing?,"Poetry, including new collections, translations, re-issues of classics, prose books about poetry, and anthologies",entity
Ted Kooser,What unique collection did Copper Canyon Press publish in 2016?,"Then Come Back: The Lost Neruda Poems, a collection of lost poems by Pablo Neruda",entity
Ted Kooser,What was the title of Philip Levine's first book of poetry?,On the Edge,domain
Ted Kooser,What university did Philip Levine attend for his undergraduate degree?,Wayne University (now Wayne State University),domain
Ted Kooser,What was the occupation of Philip Levine's father?,Used auto parts business owner,domain
Ted Kooser,What position did Rita Dove hold from 1993 to 1995?,Poet Laureate Consultant in Poetry to the Library of Congress,domain
Ted Kooser,What is the name of the foundation that awarded Kay Ryan a fellowship in 2011?,The John D. and Catherine T. MacArthur Foundation,domain
Ted Kooser,What was the name of Philip Levine's first wife?,Patty Kanterman,domain
Ted Kooser,When was Mark Doty born?,"August 10, 1953",domain
Ted Kooser,What prize did Kay Ryan win in 2004?,The Ruth Lilly Poetry Prize,domain
Ted Kooser,"What was the title of Kay Ryan's first collection of poetry, privately published in 1983?",Dragon Acts to Dragon Ends,domain
Ted Kooser,Who was Kay Ryan's partner from 1978 until her death in 2009?,Carol Adair,domain
Ted Kooser,Where did Kay Ryan teach English part-time?,The College of Marin in Kentfield,domain
Ted Kooser,What medal did Kay Ryan receive from President Barack Obama in 2013?,The National Humanities Medal,domain
Ted Kooser,Which magazine does Kwame Dawes serve as editor-in-chief?,Prairie Schooner,entity
Ted Kooser,What genre does Edward Hirsch primarily write in?,Poetry,entity
Ted Kooser,What position does Edward Hirsch hold at the John Simon Guggenheim Memorial Foundation?,President,entity
Ted Kooser,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,entity
Ted Kooser,What is Kwame Dawes' current role at the University of Nebraska-Lincoln?,Professor of English,entity
Ted Kooser,Where was Kay Ryan born?,"San Jose, California",domain
Ted Kooser,What is the name of the university where Rita Dove has been teaching since 1989?,University of Virginia,domain
Ted Kooser,What is the name of the position Rita Dove held at the University of Virginia from 1993 to 2020?,Commonwealth Professor of English,domain
Ted Kooser,Who was Philip Levine's 'one great mentor'?,John Berryman,domain
Ted Kooser,"What degrees did Kay Ryan receive from the University of California, Los Angeles?",Bachelor's and master's degrees in English,domain
Ted Kooser,What was the name of the fellowship Philip Levine was awarded in 1957?,Jones Fellowship in Poetry at Stanford University,domain
Ted Kooser,"What was the name of Rita Dove's most famous work, published in 1986?",Thomas and Beulah,domain
Ted Kooser,What award did Kwame Dawes receive from Poets & Writers in 2011?,Barnes & Noble Writers for Writers Award,entity
Ted Kooser,What award did Rita Dove receive in 2011 from President Barack Obama?,National Medal of Arts,domain
Ted Kooser,What is the name of the award established by Salem College Center for Women Writers in 2004?,Rita Dove Poetry Award,domain
Ted Kooser,"What is the name of the documentary film about Rita Dove, premiered in 2014?",Rita Dove: An American Poet,domain
Ted Kooser,What is the name of Rita Dove's husband?,Fred Viebahn,domain
Ted Kooser,What is the name of Rita Dove's daughter?,Aviva Dove-Viebahn,domain
Ted Kooser,When was Joy Harjo born?,"May 9, 1951",domain
Ted Kooser,What professions is Kwame Dawes known for?,"Poet, actor, editor, critic, musician, and professor",entity
Ted Kooser,What high school did Philip Levine attend?,Detroit Central High School,domain
Ted Kooser,"What was the title of the CD released posthumously, featuring Philip Levine's poetry and narration with music?",The Poetry of Jazz,domain
Ted Kooser,When was Edward Hirsch born?,"January 20, 1950",entity
Ted Kooser,When was Kay Ryan born?,"September 21, 1945",domain
Theopompus,Why was Harpalus exempt from military service?,He was lame in one leg.,entity
Theopompus,Until what historical event did Busolt's work on Greek history extend?,The Peloponnesian War.,entity
Theopompus,What was the consequence of Harpalus fleeing to Athens in 324 BC?,The resulting political controversy was a contributing factor in the Lamian War.,entity
Theopompus,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,entity
Theopompus,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),entity
Theopompus,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,entity
Theopompus,What was the name of the city-state that Thucydides was from?,Athens,domain
Theopompus,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,entity
Theopompus,Who was Harpalus?,Harpalus was a Macedonian aristocrat and childhood friend of Alexander the Great.,entity
Theopompus,What was the name of Xenophon's father?,Xenophon's father was called Gryllus,domain
Theopompus,What was Ulrich von Wilamowitz-Moellendorff's full name?,Enno Friedrich Wichard Ulrich von Wilamowitz-Moellendorff,entity
Theopompus,What was the outcome of the Battle of Cnidus?,The Spartan fleet was destroyed.,entity
Theopompus,What was Georg Busolt's academic focus?,"Classical history, specifically Greek history.",entity
Theopompus,Who fought against the Spartan naval fleet in the Battle of Cnidus?,The Achaemenid Empire,entity
Theopompus,When was Eduard Meyer born?,25 January 1855,entity
Theopompus,When did Eduard Meyer die?,31 August 1930,entity
Theopompus,Who are some of the authors whose works Diodorus drew upon for his history?,"Hecataeus of Abdera, Ctesias of Cnidus, Ephorus, Theopompus, Hieronymus of Cardia, Duris of Samos, Diyllus, Philistus, Timaeus, Polybius, and Posidonius",domain
Theopompus,Which American university did Eduard Meyer lecture at in 1909?,Harvard,entity
Theopompus,What is the time period covered in the second part of Diodorus' history?,From the Trojan War to the death of Alexander the Great,domain
Theopompus,Who wrote about Diodorus of Sicily in his Chronicon?,Jerome,domain
Theopompus,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,entity
Theopompus,"What type of descriptions did Ctesias include in his work, Indica?","Descriptions of artisans, philosophers, and people having the qualities of deities, as well as accounts of unquantifiable gold and other riches and wonders",domain
Theopompus,What was the profession of Ctesias?,Ctesias was a Greek physician and historian,domain
Theopompus,Where did Lucian place Ctesias in his satirical True Story?,On an island where the evil were punished,domain
Theopompus,What was the name of the event that Thucydides wrote about in his book?,The Peloponnesian War,domain
Theopompus,When was Thucydides born?,c. 460 BC,domain
Theopompus,What was Thucydides' occupation?,Athenian historian and general,domain
Theopompus,What was the name of the philosopher who admired Thucydides' work?,Hans Morgenthau,domain
Theopompus,What was the name of Thucydides' father?,Olorus,domain
Theopompus,What was the name of the historian who Thucydides heard lecture when he was 10-12 years old?,Herodotus,domain
Theopompus,What was the subject of the lecture that Thucydides heard?,History,domain
Theopompus,What was the name of the war that Thucydides wrote about?,The Peloponnesian War,domain
Theopompus,What was the name of the book that Thucydides wrote?,The History of the Peloponnesian War,domain
Theopompus,What was Thucydides' view on democracy?,He considered democracy acceptable when guided by a good leader,domain
Theopompus,What was the name of the Athenian statesman who Thucydides admired?,Pericles,domain
Theopompus,What was the name of the concept that Thucydides believed in?,The idea that history is too irrational and incalculable to predict,domain
Theopompus,Who was the historian who was influenced by Thucydides' method of writing history?,Xenophon,domain
Theopompus,What was the name of the Athenian deme where Thucydides was from?,Halimous,domain
Theopompus,What was the name of the school of thought that Thucydides is associated with?,The school of political realism,domain
Theopompus,Which university did Georg Busolt first become a professor at?,The University of Kiel in 1879.,entity
Theopompus,What was the name of the historian who was compared to Thucydides?,Herodotus,domain
Theopompus,Where was Ctesias from?,Ctesias was from the town of Cnidus in Caria,domain
Theopompus,Who was Ctesias a physician to?,"Ctesias was a physician to the Achaemenid king, Artaxerxes II",domain
Theopompus,What battle did Ctesias provide medical assistance to King Artaxerxes in?,The Battle of Cunaxa,domain
Theopompus,What was the title of Ctesias' account of India?,Indica,domain
Theopompus,What was the title of Ctesias' history of Assyria and Persia?,Persica,domain
Theopompus,"How many books did Ctesias' history of Assyria and Persia, Persica, consist of?",23 books,domain
Theopompus,What dialect was Ctesias' Persica written in?,The Ionic dialect,domain
Theopompus,What was the opinion of the satirist Lucian on Ctesias' historical reliability?,Lucian thought very little of Ctesias' historical reliability,domain
Theopompus,"What was the value of Ctesias' work, Indica, according to the Encyclopædia Britannica?",It documents the beliefs of the Persians about India,domain
Theopompus,How many books did Diodorus Siculus' universal history consist of?,40 books,domain
Theopompus,What is the meaning of the title 'Bibliotheca'?,Library,domain
Theopompus,Where was Diodorus Siculus born?,Agyrium in Sicily,domain
Theopompus,What is the name of the monumental universal history written by Diodorus Siculus?,Bibliotheca historica,domain
Theopompus,What is the time period covered in the first part of Diodorus' history?,Mythic history up to the destruction of Troy,domain
Theopompus,What is the name of Diodorus' father according to a Greek inscription from Agyrium?,Apollonius,domain
Theopompus,Where was Xenophon born?,Xenophon was born in the deme (local district) of Erchia in Athens,domain
Theopompus,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,entity
Theopompus,"What was Xenophon's role in the retreating Greek mercenaries, the Ten Thousand?",Xenophon was elected as one of the leaders of the Ten Thousand,domain
Theopompus,Who invited Xenophon to participate in Cyrus's military campaign against Tissaphernes?,Xenophon was personally invited by Proxenus of Beotia,domain
Theopompus,What is the name of the book written by Xenophon that recounts his adventures with the Ten Thousand?,The book is called Anabasis,domain
Theopompus,What is the name of the book written by Xenophon that outlines his political and moral philosophy?,The book is called Cyropaedia,domain
Theopompus,Who was Xenophon's teacher and mentor?,Xenophon was a student of Socrates,domain
Theopompus,What was the name of the incident where Socrates reputedly saved Xenophon's life?,The incident occurred in the battle of Delium,domain
Theopompus,What was the name of the estate where Xenophon spent the last twenty-three years of his life?,The estate was called Scillus,domain
Theopompus,What was the period of time covered by Polybius's Histories?,264-146 BC,domain
Theopompus,What is the name of the work written by Xenophon that defends Socrates' character and teachings?,The work is called Apology and Memorabilia,domain
Theopompus,What was the name of the university that has an intellectual society named in honor of Polybius?,The University of Pennsylvania,domain
Theopompus,Who was the Roman historian that made reference to and used Polybius's Histories as source material?,Livy,domain
Theopompus,In what year did Xenophon die?,Xenophon died in 354 BC,domain
Theopompus,What was the name of the war that Polybius wrote about in a lost monograph?,The Numantine War,domain
Theopompus,What was the name of the numerical system developed by Polybius for signaling letters?,The Polybius square,domain
Theopompus,Who was the Greek historian that Polybius considered as a model for his own historical writing?,Thucydides,domain
Theopompus,Who was Polybius's close friend and mentor?,Scipio Aemilianus,domain
Theopompus,What was the name of the work written by Polybius that documented the rise of Rome in the Mediterranean?,The Histories,domain
Theopompus,What was the name of Polybius's father?,Lycortas,domain
Theopompus,When was Polybius born?,Around 200 BC,domain
Theopompus,What is the name of the work written by Xenophon that outlines the character of Socrates as he and his companions discuss what attributes they take pride in?,The work is called Symposium,domain
