title,question,answer,type
Siegfried Lenz,What was the original purpose of the German auxiliary cruiser Hansa before it was converted?,It was originally conceived as the cargo ship Glengarry.,entity
Siegfried Lenz,What is the NATO rank group equivalent for Fähnrich zur See?,OR-6,entity
Sylvester Stallone,What was Stallone's birthplace?,"Hell's Kitchen, New York City",general
Sylvester Stallone,What award did Stallone win for his role in Creed?,Golden Globe Award,general
Sylvester Stallone,What character did Stallone portray in First Blood?,John Rambo,general
Sylvester Stallone,What iconic role did Sylvester Stallone play in 1976?,Rocky Balboa,general
Sylvester Stallone,When was Sylvester Stallone born?,"July 6, 1946",general
Ted Bundy,How many of his victims did Ted Bundy decapitate?,at least 12,general
Ted Bundy,How many murders did Ted Bundy confess to committing?,30,general
Ted Bundy,When did Ted Bundy die?,"January 24, 1989",general
Ted Bundy,When was Ted Bundy born?,"November 24, 1946",general
Ted Bundy,What was Ted Bundy's full name?,Theodore Robert Bundy,general
Ted Kooser,What prize did Kay Ryan win in 2004?,The Ruth Lilly Poetry Prize,domain
Ted Kooser,What is the name of the foundation that awarded Kay Ryan a fellowship in 2011?,The John D. and Catherine T. MacArthur Foundation,domain
Ted Kooser,What position did Rita Dove hold from 1993 to 1995?,Poet Laureate Consultant in Poetry to the Library of Congress,domain
Ted Kooser,What is the name of the position Rita Dove held at the University of Virginia from 1993 to 2020?,Commonwealth Professor of English,domain
Ted Kooser,What position did Kay Ryan hold from 2008 to 2010?,United States Poet Laureate,domain
Ted Kooser,What was the title of Philip Levine's first book of poetry?,On the Edge,domain
Ted Kooser,What high school did Philip Levine attend?,Detroit Central High School,domain
Ted Kooser,Who was Philip Levine's 'one great mentor'?,John Berryman,domain
Ted Kooser,When was Kay Ryan born?,"September 21, 1945",domain
Ted Kooser,What university did Rita Dove graduate from with a B.A. in 1973?,Miami University,domain
Ted Kooser,What is the name of the university where Rita Dove has been teaching since 1989?,University of Virginia,domain
Ted Kooser,When was Philip Levine born?,"January 10, 1928",domain
Ted Kooser,What university did Philip Levine attend for his undergraduate degree?,Wayne University (now Wayne State University),domain
Ted Kooser,What significant contribution did Greg Kuzma make in the 1970s?,"He founded the Best Cellar Press and the literary magazine, Pebble.",entity
Ted Kooser,What magazine did Warren Woessner co-found in 1968?,Abraxas Magazine,entity
Ted Kooser,Can you name a bestseller by Edward Hirsch about reading poetry?,The document does not specify the title of the bestseller.,entity
Ted Kooser,What types of works does Copper Canyon Press specialize in publishing?,"Poetry, including new collections, translations, re-issues of classics, prose books about poetry, and anthologies",entity
Ted Kooser,What unique collection did Copper Canyon Press publish in 2016?,"Then Come Back: The Lost Neruda Poems, a collection of lost poems by Pablo Neruda",entity
Ted Kooser,Which magazine does Kwame Dawes serve as editor-in-chief?,Prairie Schooner,entity
Ted Kooser,What genre does Edward Hirsch primarily write in?,Poetry,entity
Ted Kooser,What position does Edward Hirsch hold at the John Simon Guggenheim Memorial Foundation?,President,entity
Ted Kooser,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,entity
Ted Kooser,What is Kwame Dawes' current role at the University of Nebraska-Lincoln?,Professor of English,entity
Ted Kooser,What award did Kwame Dawes receive from Poets & Writers in 2011?,Barnes & Noble Writers for Writers Award,entity
Ted Kooser,What professions is Kwame Dawes known for?,"Poet, actor, editor, critic, musician, and professor",entity
Ted Kooser,When was Edward Hirsch born?,"January 20, 1950",entity
Theopompus,What was the name of the city-state that Thucydides was from?,Athens,domain
Theopompus,"What type of descriptions did Ctesias include in his work, Indica?","Descriptions of artisans, philosophers, and people having the qualities of deities, as well as accounts of unquantifiable gold and other riches and wonders",domain
Theopompus,What was the name of the estate where Xenophon spent the last twenty-three years of his life?,The estate was called Scillus,domain
Theopompus,What was the opinion of the satirist Lucian on Ctesias' historical reliability?,Lucian thought very little of Ctesias' historical reliability,domain
Theopompus,What was the name of the historian who Thucydides heard lecture when he was 10-12 years old?,Herodotus,domain
Theopompus,Who was Polybius's close friend and mentor?,Scipio Aemilianus,domain
Theopompus,What is the meaning of the title 'Bibliotheca'?,Library,domain
Theopompus,What was the name of the university that has an intellectual society named in honor of Polybius?,The University of Pennsylvania,domain
Theopompus,What was the name of Thucydides' father?,Olorus,domain
Theopompus,"What was Xenophon's role in the retreating Greek mercenaries, the Ten Thousand?",Xenophon was elected as one of the leaders of the Ten Thousand,domain
Theopompus,How many books did Diodorus Siculus' universal history consist of?,40 books,domain
Theopompus,What is the name of the work written by Xenophon that outlines the character of Socrates as he and his companions discuss what attributes they take pride in?,The work is called Symposium,domain
Theopompus,What was the name of the book that Thucydides wrote?,The History of the Peloponnesian War,domain
Theopompus,What is the time period covered in the second part of Diodorus' history?,From the Trojan War to the death of Alexander the Great,domain
Theopompus,What was the name of the numerical system developed by Polybius for signaling letters?,The Polybius square,domain
Theopompus,What was Thucydides' view on democracy?,He considered democracy acceptable when guided by a good leader,domain
Theopompus,What was the name of the event that Thucydides wrote about in his book?,The Peloponnesian War,domain
Theopompus,What was the profession of Ctesias?,Ctesias was a Greek physician and historian,domain
Theopompus,Why was Harpalus exempt from military service?,He was lame in one leg.,entity
Theopompus,Until what historical event did Busolt's work on Greek history extend?,The Peloponnesian War.,entity
Theopompus,What was the consequence of Harpalus fleeing to Athens in 324 BC?,The resulting political controversy was a contributing factor in the Lamian War.,entity
Theopompus,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,entity
Theopompus,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),entity
Theopompus,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,entity
Theopompus,What field was Ulrich von Wilamowitz-Moellendorff renowned in?,Classical philology,entity
Theopompus,Who was Harpalus?,Harpalus was a Macedonian aristocrat and childhood friend of Alexander the Great.,entity
Theopompus,What was Ulrich von Wilamowitz-Moellendorff's full name?,Enno Friedrich Wichard Ulrich von Wilamowitz-Moellendorff,entity
Theopompus,What was the outcome of the Battle of Cnidus?,The Spartan fleet was destroyed.,entity
Theopompus,What was Georg Busolt's academic focus?,"Classical history, specifically Greek history.",entity
Theopompus,Who fought against the Spartan naval fleet in the Battle of Cnidus?,The Achaemenid Empire,entity
Theopompus,When was Eduard Meyer born?,25 January 1855,entity
Theopompus,When did Eduard Meyer die?,31 August 1930,entity
Theopompus,Which American university did Eduard Meyer lecture at in 1909?,Harvard,entity
Theopompus,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,entity
Theopompus,Which university did Georg Busolt first become a professor at?,The University of Kiel in 1879.,entity
Theopompus,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,entity
Tom Brady,Which college did Tom Brady play football for?,University of Michigan,general
Tom Brady,In what round was Tom Brady selected in the 2000 NFL draft?,Sixth round,general
Tom Brady,How many Super Bowl titles did Brady win with the New England Patriots?,Six,general
Tom Brady,When was Tom Brady born?,"August 3, 1977",general
Tom Brady,Which NFL team did Tom Brady spend his first 20 seasons with?,New England Patriots,general
Tom Hanks,Which city was Tom Hanks born in?,"Concord, California",general
Tom Hanks,How many Academy Awards has Tom Hanks won?,Two,general
Tom Hanks,For which films did Tom Hanks win the Academy Awards?,Philadelphia and Forrest Gump,general
Tom Hanks,What is the name of Tom Hanks' production company?,Playtone,general
Tom Hanks,When was Tom Hanks born?,"July 9, 1956",general
Tom Hardy,What is Tom Hardy's full name?,Edward Thomas Hardy,general
Tom Hardy,For which film was Tom Hardy nominated for the Academy Award for Best Supporting Actor?,The Revenant,general
Tom Hardy,In which Christopher Nolan films has Tom Hardy appeared?,"Inception, The Dark Knight Rises, Dunkirk",general
Tom Hardy,Which character did Tom Hardy play in 'Mad Max: Fury Road'?,'Mad' Max Rockatansky,general
Tom Hardy,What is the name of the character Tom Hardy played in 'Venom' and its sequel?,Eddie Brock/Venom,general
Vladimir Putin,When was Vladimir Putin born?,7 October 1952,general
Vladimir Putin,What major international action did Vladimir Putin take in February 2022?,Launched a significant invasion of Ukraine,general
Vladimir Putin,What city was Vladimir Putin born in?,"Leningrad, Soviet Union (now Saint Petersburg, Russia)",general
Vladimir Putin,In what year did Vladimir Putin first become president of Russia?,2000,general
Vladimir Putin,How long did Vladimir Putin serve in the KGB?,16 years,general
Wilhelm Wattenbach,When was Ernst Ludwig Dümmler born?,2 January 1830,domain
Wilhelm Wattenbach,What was the title of Heinrich von Sybel's work on German unification?,Die Begründung des deutschen Reiches durch Wilhelm I (The Founding of the German Empire under William I),domain
Wilhelm Wattenbach,What subject did Theodor Mommsen study at the University of Kiel?,Jurisprudence,domain
Wilhelm Wattenbach,What was the title of Ernst Ludwig Dümmler's great work?,Geschichte des ostfränkischen Reiches,domain
Wilhelm Wattenbach,What was Theodor Mommsen's view on the assimilation of ethnic minorities into German society?,"He favored assimilation, not exclusion",domain
Wilhelm Wattenbach,What was the name of the historical school that grew in reputation during Georg Waitz's time at Göttingen?,The Göttingen historical school,domain
Wilhelm Wattenbach,Where was Theodor Mommsen born?,Garding in the Duchy of Schleswig,domain
Wilhelm Wattenbach,Where did Theodor Mommsen work as a professor of law in 1851?,University of Leipzig,domain
Wilhelm Wattenbach,What was the occupation of Georg Waitz's first father-in-law?,Philosopher,domain
Wilhelm Wattenbach,When was Georg Waitz born?,9 October 1813,domain
Wilhelm Wattenbach,When did Heinrich von Sybel die?,1 August 1895,domain
Wilhelm Wattenbach,"What was the profession of Theodor Mommsen's grandson, Theodor Ernst Mommsen?",Professor of medieval history,domain
Wilhelm Wattenbach,What was Leopold von Ranke's first book?,Geschichten der romanischen und germanischen Völker von 1494 bis 1514,domain
Wilhelm Wattenbach,What was the name of the collection of Roman inscriptions that Theodor Mommsen contributed to?,Corpus Inscriptionum Latinarum,domain
Wilhelm Wattenbach,When was Heinrich von Sybel born?,2 December 1817,domain
Wilhelm Wattenbach,When was Leopold von Ranke born?,21 December 1795,domain
Wilhelm Wattenbach,What was the name of the play written by Bernard Shaw that was inspired by Theodor Mommsen's interpretation of Julius Caesar?,Caesar and Cleopatra,domain
Wilhelm Wattenbach,Where was Heinrich von Sybel born?,Düsseldorf,domain
Wilhelm Wattenbach,What was Leopold von Ranke's occupation?,German historian and a founder of modern source-based history,domain
Wilhelm Wattenbach,"Who wrote a 'performance text' entitled Mommsens Block, inspired by Theodor Mommsen's work?",Heiner Müller,domain
Wilhelm Wattenbach,How many entries does the Encyclopædia Britannica Eleventh Edition contain?,"40,000",entity
Wilhelm Wattenbach,Where has the Monumenta Germaniae Historica Institute been located since 1949?,Munich,entity
Wilhelm Wattenbach,What is the Monumenta Germaniae Historica?,"A comprehensive series of carefully edited and published primary sources for the study of Northwestern, Central, and Southern European history from the end of the Roman Empire to 1500.",entity
Wilhelm Wattenbach,What is Frankfurt's rank among the world's wealthiest cities as of 2023?,13th-wealthiest,entity
Wilhelm Wattenbach,How many ultra high-net-worth individuals called Frankfurt home in 2015?,"1,909",entity
Wilhelm Wattenbach,When was the Encyclopædia Britannica Eleventh Edition published?,1910–1911,entity
Wilhelm Wattenbach,How many volumes does the Encyclopædia Britannica Eleventh Edition consist of?,29,entity
Wilhelm Wattenbach,What is the official German name for Frankfurt?,Frankfurt am Main,entity
Wilhelm Wattenbach,Which airport is the busiest in Germany and has the most direct routes in the world?,Frankfurt Airport,entity
Wilhelm Wattenbach,What is the world's largest internet exchange point located in Frankfurt?,DE-CIX,entity
Wilhelm Wattenbach,What does the motto 'Sanctus amor patriae dat animum' mean?,Holy love for the fatherland gives the spirit,entity
Wilhelm Wattenbach,What major historical events had yet to occur at the time of the Eleventh Edition's publication?,The tumultuous world wars,entity
Wilhelm Wattenbach,Where is Rantzau?,"District of Plön, in Schleswig-Holstein, Germany",entity
Wilhelm Wattenbach,What edition of the Encyclopædia Britannica was the basis for every later version until the fifteenth edition in 1974?,The eleventh edition,entity
Wilhelm Wattenbach,What is the population of the Rhine-Main metropolitan region?,More than 5.8 million.,entity
Wilhelm Wattenbach,What significant transition did the Encyclopædia Britannica undergo during the publication of the Eleventh Edition?,It transitioned from a British to an American publication.,entity
Wilhelm Wattenbach,Who succeeded Georg Heinrich Pertz as editor in 1875?,Georg Waitz,entity
Wilhelm Wattenbach,"As of 2022, what is the population of Frankfurt?","791,000",entity
Wilhelm Wattenbach,What is the name of Frankfurt's largest trade fair?,Messe Frankfurt,entity
Wilhelm Wattenbach,How many monographs and dependent writings does the Monumenta Germaniae Historica Institute's library possess?,"130,000 monographs and approximately 150,000 dependent writings.",entity
Will Smith,What high school did Will Smith attend?,Overbrook High School,general
Will Smith,How much have Will Smith's films grossed globally as of 2024?,Over $9.3 billion,general
Will Smith,What sitcom did Will Smith star in?,The Fresh Prince of Bel-Air,general
Will Smith,When was Will Smith born?,"September 25, 1968",general
Will Smith,What is the name of Will Smith's character in Men in Black?,Agent J,general
William Shakespeare,How many children did Shakespeare have?,Three,general
William Shakespeare,Who did Shakespeare marry?,Anne Hathaway,general
William Shakespeare,Where was Shakespeare born and raised?,"Stratford-upon-Avon, Warwickshire",general
William Shakespeare,How many sonnets did Shakespeare write?,154,general
William Shakespeare,What professions was William Shakespeare known for?,"Playwright, poet, and actor",general
Winston Churchill,How many times did Winston Churchill serve as Prime Minister of the United Kingdom?,Twice,general
Winston Churchill,During which years did Churchill first serve as Prime Minister?,1940 to 1945,general
Winston Churchill,Which party did Churchill lead from 1940 to 1955?,Conservative Party,general
Winston Churchill,What was Churchill's role in H. H. Asquith's Liberal government?,President of the Board of Trade and Home Secretary,general
Winston Churchill,What significant warning did Churchill give about the Soviet Union?,He warned of an 'iron curtain' of Soviet influence in Europe,general
